geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei,el,year_initial,year_final,source
11186,RASSF1,Q9NS23,0.42,0.808,4.9255e-06,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2019.0,2019.0,ALL
112935892,LINC02605,,0.49,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
113130,CDCA5,Q96FF9,0.563,0.808,0.0011583,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1998.0,2000.0,ALL
113451,AZIN2,Q96A70,0.499,0.808,8.8707e-07,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
115352,FCRL3,Q96P31,0.612,0.769,5.9739e-21,DTO_05007620,Cell adhesion,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2007.0,2009.0,ALL
123263,MTFMT,Q96DP5,0.595,0.808,1.4994e-07,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2018.0,2019.0,ALL
1236,CCR7,P32248,0.443,0.769,0.057623,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2005.0,2015.0,ALL
1268,CNR1,P21554,0.446,0.808,0.50652,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2019.0,ALL
1311,COMP,P49747,0.503,0.808,1.3462e-09,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
1385,CREB1,P16220,0.463,0.885,0.99673,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2013.0,ALL
1398,CRK,P46108,0.394,0.923,0.95936,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2002.0,2015.0,ALL
139818,DOCK11,Q5JSL3,0.606,0.731,0.012097,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2018.0,2018.0,ALL
140596,DEFB104A,Q8WTQ1,0.638,0.692,0.093748,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2004.0,2010.0,ALL
142,PARP1,P09874,0.389,0.923,0.00033366,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
1435,CSF1,P09603,0.473,0.808,0.99634,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
1438,CSF2RA,P15509,0.67,0.615,2.3956e-10,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2011.0,2019.0,ALL
1439,CSF2RB,P32927,0.705,0.423,0.17646,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2016.0,ALL
151056,PLB1,Q6P1J6,0.488,0.846,1.7315e-72,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1999.0,2019.0,ALL
1756,DMD,P11532,0.423,0.923,1.0,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
1829,DSG2,Q14126,0.601,0.692,2.7913e-10,DTO_05007620,Cell adhesion,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
190,NR0B1,P51843,0.494,0.808,0.97025,DTO_00102000,Nuclear receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2017.0,ALL
2052,EPHX1,P07099,0.5,0.846,3.2154e-09,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2003.0,2011.0,ALL
2100,ESR2,Q92731,0.4,0.923,4.4516e-08,DTO_00102000,Nuclear receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2019.0,2019.0,ALL
2147,F2,P00734,0.415,0.885,0.0011118,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2005.0,2018.0,ALL
2166,FAAH,O00519,0.545,0.692,4.4449e-11,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2008.0,2009.0,ALL
2195,FAT1,Q14517,0.508,0.808,1.1969e-12,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2018.0,2018.0,ALL
2209,FCGR1A,P12314,0.532,0.731,0.00013116,DTO_05007620,Cell adhesion,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2007.0,2017.0,ALL
2220,FCN2,Q15485,0.517,0.846,3.5646e-11,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1998.0,2000.0,ALL
2252,FGF7,P21781,0.519,0.846,0.77089,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1997.0,ALL
2272,FHIT,P49789,0.444,0.846,0.0057055,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2006.0,2009.0,ALL
22943,DKK1,O94907,0.439,0.885,0.17423,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2019.0,ALL
2317,FLNB,O75369,0.458,0.923,6.0505e-10,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1997.0,ALL
2353,FOS,P01100,0.411,0.885,0.26176,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2002.0,2014.0,ALL
23541,SEC14L2,O76054,0.494,0.885,2.9195e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1997.0,ALL
23643,LY96,Q9Y6Y9,0.636,0.615,7.4167e-05,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2014.0,2014.0,ALL
24145,PANX1,Q96RD7,0.575,0.846,2.4684e-06,DTO_01300327,Ion channel,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2012.0,2013.0,ALL
248,ALPI,P09923,0.563,0.769,2.4527e-18,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2007.0,2012.0,ALL
25897,RNF19A,Q9NV58,0.397,0.923,0.025305,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2002.0,2015.0,ALL
2597,GAPDH,P04406,0.447,0.808,0.11388,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1997.0,2014.0,ALL
26073,POLDIP2,Q9Y2S7,0.396,0.923,0.41407,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2002.0,2015.0,ALL
2644,GCHFR,P30047,0.579,0.808,0.048251,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1998.0,2000.0,ALL
2690,GHR,P10912,0.49,0.846,8.4385e-05,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2006.0,2018.0,ALL
27189,IL17C,Q9P0M4,0.619,0.692,0.0001243,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2014.0,2014.0,ALL
28,ABO,P16442,0.427,0.885,,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2014.0,2020.0,ALL
283297,OR10A4,Q9H209,0.54,0.808,1.6786e-05,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2007.0,2012.0,ALL
2833,CXCR3,P49682,0.436,0.808,0.181,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2005.0,2008.0,ALL
2852,GPER1,Q99527,0.505,0.731,0.57434,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
2919,CXCL1,P09341,0.449,0.923,0.11845,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
2938,GSTA1,P08263,0.561,0.731,1.7305e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2012.0,2017.0,ALL
2984,GUCY2C,P25092,0.599,0.577,1.3919e-30,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2012.0,2017.0,ALL
2990,GUSB,P08236,0.53,0.846,4.0382e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2016.0,ALL
3002,GZMB,P10144,0.453,0.808,3.6674e-14,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2000.0,2018.0,ALL
302,ANXA2,P07355,0.453,0.808,9.7728e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1999.0,2000.0,ALL
30835,CD209,Q9NNX6,0.626,0.769,2.7418e-13,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2003.0,2007.0,ALL
3105,HLA-A,P04439,0.37,0.846,0.0013299,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,1980.0,2015.0,ALL
3113,HLA-DPA1,P20036,0.552,0.846,2.5e-06,DTO_05007608,Immune response,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,1999.0,2002.0,ALL
3125,HLA-DRB3,P79483,0.57,0.885,,DTO_05007608,Immune response,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1998.0,ALL
3164,NR4A1,P22736,0.49,0.731,0.37074,DTO_00102000,Nuclear receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2015.0,2016.0,ALL
317,APAF1,O14727,0.525,0.769,9.6242e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2002.0,2003.0,ALL
3371,TNC,P24821,0.433,0.846,1.2592e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2017.0,ALL
3394,IRF8,Q02556,0.539,0.808,0.94807,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2011.0,ALL
339896,GADL1,Q6ZQY3,0.497,0.808,1.3724e-21,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
3417,IDH1,O75874,0.424,0.808,2.6244e-12,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2014.0,2016.0,ALL
348120,LINC01193,,0.565,0.692,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2014.0,2014.0,ALL
3567,IL5,P05113,0.437,0.846,0.0056529,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1997.0,2017.0,ALL
3574,IL7,P13232,0.464,0.808,0.92574,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
3589,IL11,P20809,0.481,0.808,0.00031772,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1999.0,2002.0,ALL
3592,IL12A,P29459,0.491,0.808,0.04746,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1998.0,2000.0,ALL
3603,IL16,Q14005,0.501,0.846,1.2449e-10,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2000.0,2003.0,ALL
3645,INSRR,P14616,0.508,0.808,5.3976e-24,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2019.0,2019.0,ALL
3803,KIR2DL2,P43627,0.612,0.654,,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2009.0,2016.0,ALL
3804,KIR2DL3,P43628,0.612,0.654,2.6789e-09,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2009.0,2016.0,ALL
3806,KIR2DS1,Q14954,0.537,0.769,,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2019.0,ALL
3836,KPNA1,P52294,0.736,0.577,0.99818,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2008.0,2008.0,ALL
388372,CCL4L1,P13236;Q8NHW4,0.534,0.885,0.33576,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2011.0,2013.0,ALL
3929,LBP,P18428,0.525,0.808,4.1897e-15,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2007.0,2011.0,ALL
3958,LGALS3,P17931,0.392,0.846,2.3207e-05,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2001.0,2008.0,ALL
4023,LPL,P06858,0.474,0.808,1.2712e-09,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1994.0,2018.0,ALL
4051,CYP4F3,Q08477,0.551,0.808,3.5413e-16,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2014.0,ALL
406910,MIR125A,,0.48,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2015.0,2017.0,ALL
406938,MIR146A,,0.398,0.885,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2016.0,ALL
406947,MIR155,,0.384,0.885,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2017.0,ALL
406991,MIR21,,0.363,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
4089,SMAD4,Q13485,0.401,0.808,0.99881,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2018.0,2019.0,ALL
414325,DEFB103A,P81534,0.573,0.731,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2004.0,2013.0,ALL
4192,MDK,P21741,0.494,0.808,0.23005,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2019.0,ALL
4277,MICB,Q29980,0.576,0.731,4.0609e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2001.0,2017.0,ALL
4316,MMP7,P09237,0.446,0.885,1.0404e-09,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2020.0,ALL
4319,MMP10,P09238,0.553,0.808,5.907e-15,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2020.0,ALL
4353,MPO,P05164,0.377,0.923,7.105e-15,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1999.0,2018.0,ALL
4359,MPZ,P25189,0.503,0.846,0.27158,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2017.0,ALL
4486,MST1R,Q04912,0.542,0.808,7.8684e-37,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2008.0,2009.0,ALL
4584,MUC3A,Q02505,0.636,0.5,1.4752e-10,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2001.0,2001.0,ALL
467,ATF3,P18847,0.494,0.885,0.089296,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2011.0,2018.0,ALL
4846,NOS3,P29474,0.378,0.885,6.7246e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2006.0,2011.0,ALL
4864,NPC1,O15118,0.518,0.692,6.5418e-06,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2018.0,ALL
494324,MIR375,,0.476,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2015.0,2019.0,ALL
503618,DEFB104B,Q8WTQ1,0.638,0.692,0.33176,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2004.0,2010.0,ALL
5054,SERPINE1,P05121,0.359,0.885,0.043609,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2003.0,2007.0,ALL
51251,NT5C3A,Q9H0P0,0.593,0.692,0.015053,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1999.0,2000.0,ALL
5290,PIK3CA,P42336,0.292,0.923,1.0,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2019.0,ALL
5291,PIK3CB,P42338,0.322,0.885,0.99964,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2019.0,ALL
5293,PIK3CD,O00329,0.319,0.885,0.99999,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2019.0,ALL
5294,PIK3CG,P48736,0.32,0.885,1.4076e-06,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2019.0,ALL
5315,PKM,P14618,0.482,0.808,0.8549,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2015.0,2018.0,ALL
5320,PLA2G2A,P14555,0.488,0.808,0.097278,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2006.0,2014.0,ALL
5340,PLG,P00747,0.389,0.923,0.010345,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2003.0,2007.0,ALL
5376,PMP22,Q01453,0.471,0.885,0.90958,DTO_05007530,Cellular structure,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2016.0,2017.0,ALL
54658,UGT1A1,P22309,0.464,0.769,3.2577e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2012.0,2014.0,ALL
55016,MARCHF1,Q8TCQ1,0.54,0.808,0.0086782,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2019.0,2019.0,ALL
55364,IMPACT,Q9P2X3,0.593,0.808,4.8274e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2017.0,2017.0,ALL
55894,DEFB103B,P81534,0.572,0.731,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2004.0,2013.0,ALL
5604,MAP2K1,Q02750,0.439,0.846,0.89669,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2008.0,2018.0,ALL
56729,RETN,Q9HD89,0.454,0.808,0.036545,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2011.0,2018.0,ALL
56946,EMSY,Q7Z589,0.628,0.423,1.0,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2011.0,2013.0,ALL
58191,CXCL16,Q9H2A7,0.502,0.769,3.4546e-05,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2008.0,2014.0,ALL
5906,RAP1A,P62834,0.502,0.808,0.62227,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2010.0,2019.0,ALL
6280,S100A9,P06702,0.433,0.885,0.4777,DTO_05007616,Calcium-binding protein,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2001.0,2017.0,ALL
632,BGLAP,P02818,0.462,0.846,4.6155e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2018.0,2019.0,ALL
6349,CCL3L1,P16619,0.65,0.654,0.12057,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,0.5,,2011.0,2011.0,ALL
6366,CCL21,O00585,0.502,0.769,0.036239,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2005.0,2007.0,ALL
6374,CXCL5,P42830,0.519,0.769,5.0431e-06,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1997.0,2007.0,ALL
6382,SDC1,P18827,0.445,0.769,0.0084118,DTO_05007621,Extracellular structure,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2014.0,ALL
6402,SELL,P14151,0.505,0.846,4.9624e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2004.0,2009.0,ALL
64283,ARHGEF28,Q8N1W1,0.615,0.423,8.1044e-21,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2009.0,2012.0,ALL
64689,GORASP1,Q9BQQ3,0.428,0.846,0.019543,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1998.0,ALL
65125,WNK1,Q9H4A3,0.416,0.846,1.0,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1996.0,1998.0,ALL
6555,SLC10A2,Q12908,0.621,0.538,9.5802e-17,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,1995.0,2004.0,ALL
6580,SLC22A1,O15245,0.556,0.731,1.4614e-22,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2005.0,2012.0,ALL
6768,ST14,Q9Y5Y6,0.514,0.769,0.56042,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2012.0,2017.0,ALL
6776,STAT5A,P42229,0.445,0.808,0.99994,DTO_05007557,Nucleic acid binding,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2013.0,2015.0,ALL
6777,STAT5B,P51692,0.442,0.808,0.99988,DTO_05007557,Nucleic acid binding,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0,,2006.0,2013.0,ALL
